ID,Severity,Start_Time,End_Time,City,State,Temperature(F),Weather_Condition,Visibility(mi),Humidity(%),Wind_Speed(mph)
A5610,2,2021-08-22 18:00:00,2021-08-22 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A5611,3,2021-08-22 19:00:00,2021-08-22 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5612,2,2021-08-22 20:00:00,2021-08-22 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5613,4,2021-08-22 21:00:00,2021-08-22 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5614,1,2021-08-22 22:00:00,2021-08-22 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5615,2,2021-08-22 23:00:00,2021-08-23 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A5616,3,2021-08-23 00:00:00,2021-08-23 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5617,2,2021-08-23 01:00:00,2021-08-23 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5618,4,2021-08-23 02:00:00,2021-08-23 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5619,1,2021-08-23 03:00:00,2021-08-23 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5620,2,2021-08-23 04:00:00,2021-08-23 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A5621,3,2021-08-23 05:00:00,2021-08-23 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5622,2,2021-08-23 06:00:00,2021-08-23 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5623,4,2021-08-23 07:00:00,2021-08-23 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5624,1,2021-08-23 08:00:00,2021-08-23 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5625,2,2021-08-23 09:00:00,2021-08-23 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A5626,3,2021-08-23 10:00:00,2021-08-23 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5627,2,2021-08-23 11:00:00,2021-08-23 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5628,4,2021-08-23 12:00:00,2021-08-23 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5629,1,2021-08-23 13:00:00,2021-08-23 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5630,2,2021-08-23 14:00:00,2021-08-23 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A5631,3,2021-08-23 15:00:00,2021-08-23 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5632,2,2021-08-23 16:00:00,2021-08-23 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5633,4,2021-08-23 17:00:00,2021-08-23 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5634,1,2021-08-23 18:00:00,2021-08-23 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5635,2,2021-08-23 19:00:00,2021-08-23 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A5636,3,2021-08-23 20:00:00,2021-08-23 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5637,2,2021-08-23 21:00:00,2021-08-23 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5638,4,2021-08-23 22:00:00,2021-08-23 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5639,1,2021-08-23 23:00:00,2021-08-24 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5640,2,2021-08-24 00:00:00,2021-08-24 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A5641,3,2021-08-24 01:00:00,2021-08-24 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5642,2,2021-08-24 02:00:00,2021-08-24 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5643,4,2021-08-24 03:00:00,2021-08-24 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5644,1,2021-08-24 04:00:00,2021-08-24 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5645,2,2021-08-24 05:00:00,2021-08-24 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A5646,3,2021-08-24 06:00:00,2021-08-24 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5647,2,2021-08-24 07:00:00,2021-08-24 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5648,4,2021-08-24 08:00:00,2021-08-24 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5649,1,2021-08-24 09:00:00,2021-08-24 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5650,2,2021-08-24 10:00:00,2021-08-24 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A5651,3,2021-08-24 11:00:00,2021-08-24 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5652,2,2021-08-24 12:00:00,2021-08-24 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5653,4,2021-08-24 13:00:00,2021-08-24 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5654,1,2021-08-24 14:00:00,2021-08-24 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5655,2,2021-08-24 15:00:00,2021-08-24 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A5656,3,2021-08-24 16:00:00,2021-08-24 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5657,2,2021-08-24 17:00:00,2021-08-24 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5658,4,2021-08-24 18:00:00,2021-08-24 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5659,1,2021-08-24 19:00:00,2021-08-24 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5660,2,2021-08-24 20:00:00,2021-08-24 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A5661,3,2021-08-24 21:00:00,2021-08-24 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5662,2,2021-08-24 22:00:00,2021-08-24 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5663,4,2021-08-24 23:00:00,2021-08-25 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5664,1,2021-08-25 00:00:00,2021-08-25 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5665,2,2021-08-25 01:00:00,2021-08-25 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A5666,3,2021-08-25 02:00:00,2021-08-25 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5667,2,2021-08-25 03:00:00,2021-08-25 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5668,4,2021-08-25 04:00:00,2021-08-25 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5669,1,2021-08-25 05:00:00,2021-08-25 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5670,2,2021-08-25 06:00:00,2021-08-25 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A5671,3,2021-08-25 07:00:00,2021-08-25 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5672,2,2021-08-25 08:00:00,2021-08-25 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5673,4,2021-08-25 09:00:00,2021-08-25 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5674,1,2021-08-25 10:00:00,2021-08-25 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5675,2,2021-08-25 11:00:00,2021-08-25 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A5676,3,2021-08-25 12:00:00,2021-08-25 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5677,2,2021-08-25 13:00:00,2021-08-25 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5678,4,2021-08-25 14:00:00,2021-08-25 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5679,1,2021-08-25 15:00:00,2021-08-25 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5680,2,2021-08-25 16:00:00,2021-08-25 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A5681,3,2021-08-25 17:00:00,2021-08-25 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5682,2,2021-08-25 18:00:00,2021-08-25 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5683,4,2021-08-25 19:00:00,2021-08-25 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5684,1,2021-08-25 20:00:00,2021-08-25 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5685,2,2021-08-25 21:00:00,2021-08-25 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A5686,3,2021-08-25 22:00:00,2021-08-25 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5687,2,2021-08-25 23:00:00,2021-08-26 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5688,4,2021-08-26 00:00:00,2021-08-26 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5689,1,2021-08-26 01:00:00,2021-08-26 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5690,2,2021-08-26 02:00:00,2021-08-26 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A5691,3,2021-08-26 03:00:00,2021-08-26 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5692,2,2021-08-26 04:00:00,2021-08-26 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5693,4,2021-08-26 05:00:00,2021-08-26 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5694,1,2021-08-26 06:00:00,2021-08-26 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5695,2,2021-08-26 07:00:00,2021-08-26 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A5696,3,2021-08-26 08:00:00,2021-08-26 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5697,2,2021-08-26 09:00:00,2021-08-26 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5698,4,2021-08-26 10:00:00,2021-08-26 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5699,1,2021-08-26 11:00:00,2021-08-26 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5700,2,2021-08-26 12:00:00,2021-08-26 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A5701,3,2021-08-26 13:00:00,2021-08-26 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5702,2,2021-08-26 14:00:00,2021-08-26 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5703,4,2021-08-26 15:00:00,2021-08-26 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5704,1,2021-08-26 16:00:00,2021-08-26 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5705,2,2021-08-26 17:00:00,2021-08-26 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A5706,3,2021-08-26 18:00:00,2021-08-26 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5707,2,2021-08-26 19:00:00,2021-08-26 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5708,4,2021-08-26 20:00:00,2021-08-26 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5709,1,2021-08-26 21:00:00,2021-08-26 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5710,2,2021-08-26 22:00:00,2021-08-26 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A5711,3,2021-08-26 23:00:00,2021-08-27 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5712,2,2021-08-27 00:00:00,2021-08-27 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5713,4,2021-08-27 01:00:00,2021-08-27 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5714,1,2021-08-27 02:00:00,2021-08-27 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5715,2,2021-08-27 03:00:00,2021-08-27 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A5716,3,2021-08-27 04:00:00,2021-08-27 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5717,2,2021-08-27 05:00:00,2021-08-27 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5718,4,2021-08-27 06:00:00,2021-08-27 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5719,1,2021-08-27 07:00:00,2021-08-27 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5720,2,2021-08-27 08:00:00,2021-08-27 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A5721,3,2021-08-27 09:00:00,2021-08-27 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5722,2,2021-08-27 10:00:00,2021-08-27 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5723,4,2021-08-27 11:00:00,2021-08-27 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5724,1,2021-08-27 12:00:00,2021-08-27 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5725,2,2021-08-27 13:00:00,2021-08-27 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A5726,3,2021-08-27 14:00:00,2021-08-27 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5727,2,2021-08-27 15:00:00,2021-08-27 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5728,4,2021-08-27 16:00:00,2021-08-27 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5729,1,2021-08-27 17:00:00,2021-08-27 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5730,2,2021-08-27 18:00:00,2021-08-27 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A5731,3,2021-08-27 19:00:00,2021-08-27 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5732,2,2021-08-27 20:00:00,2021-08-27 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5733,4,2021-08-27 21:00:00,2021-08-27 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5734,1,2021-08-27 22:00:00,2021-08-27 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5735,2,2021-08-27 23:00:00,2021-08-28 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A5736,3,2021-08-28 00:00:00,2021-08-28 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5737,2,2021-08-28 01:00:00,2021-08-28 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5738,4,2021-08-28 02:00:00,2021-08-28 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5739,1,2021-08-28 03:00:00,2021-08-28 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5740,2,2021-08-28 04:00:00,2021-08-28 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A5741,3,2021-08-28 05:00:00,2021-08-28 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5742,2,2021-08-28 06:00:00,2021-08-28 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5743,4,2021-08-28 07:00:00,2021-08-28 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5744,1,2021-08-28 08:00:00,2021-08-28 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5745,2,2021-08-28 09:00:00,2021-08-28 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A5746,3,2021-08-28 10:00:00,2021-08-28 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5747,2,2021-08-28 11:00:00,2021-08-28 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5748,4,2021-08-28 12:00:00,2021-08-28 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5749,1,2021-08-28 13:00:00,2021-08-28 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5750,2,2021-08-28 14:00:00,2021-08-28 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A5751,3,2021-08-28 15:00:00,2021-08-28 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5752,2,2021-08-28 16:00:00,2021-08-28 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5753,4,2021-08-28 17:00:00,2021-08-28 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5754,1,2021-08-28 18:00:00,2021-08-28 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5755,2,2021-08-28 19:00:00,2021-08-28 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A5756,3,2021-08-28 20:00:00,2021-08-28 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5757,2,2021-08-28 21:00:00,2021-08-28 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5758,4,2021-08-28 22:00:00,2021-08-28 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5759,1,2021-08-28 23:00:00,2021-08-29 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5760,2,2021-08-29 00:00:00,2021-08-29 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A5761,3,2021-08-29 01:00:00,2021-08-29 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5762,2,2021-08-29 02:00:00,2021-08-29 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5763,4,2021-08-29 03:00:00,2021-08-29 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5764,1,2021-08-29 04:00:00,2021-08-29 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5765,2,2021-08-29 05:00:00,2021-08-29 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A5766,3,2021-08-29 06:00:00,2021-08-29 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5767,2,2021-08-29 07:00:00,2021-08-29 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5768,4,2021-08-29 08:00:00,2021-08-29 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5769,1,2021-08-29 09:00:00,2021-08-29 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5770,2,2021-08-29 10:00:00,2021-08-29 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A5771,3,2021-08-29 11:00:00,2021-08-29 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5772,2,2021-08-29 12:00:00,2021-08-29 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5773,4,2021-08-29 13:00:00,2021-08-29 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5774,1,2021-08-29 14:00:00,2021-08-29 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5775,2,2021-08-29 15:00:00,2021-08-29 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A5776,3,2021-08-29 16:00:00,2021-08-29 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5777,2,2021-08-29 17:00:00,2021-08-29 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5778,4,2021-08-29 18:00:00,2021-08-29 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5779,1,2021-08-29 19:00:00,2021-08-29 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5780,2,2021-08-29 20:00:00,2021-08-29 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A5781,3,2021-08-29 21:00:00,2021-08-29 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5782,2,2021-08-29 22:00:00,2021-08-29 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5783,4,2021-08-29 23:00:00,2021-08-30 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5784,1,2021-08-30 00:00:00,2021-08-30 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5785,2,2021-08-30 01:00:00,2021-08-30 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A5786,3,2021-08-30 02:00:00,2021-08-30 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5787,2,2021-08-30 03:00:00,2021-08-30 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5788,4,2021-08-30 04:00:00,2021-08-30 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5789,1,2021-08-30 05:00:00,2021-08-30 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5790,2,2021-08-30 06:00:00,2021-08-30 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A5791,3,2021-08-30 07:00:00,2021-08-30 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5792,2,2021-08-30 08:00:00,2021-08-30 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5793,4,2021-08-30 09:00:00,2021-08-30 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5794,1,2021-08-30 10:00:00,2021-08-30 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5795,2,2021-08-30 11:00:00,2021-08-30 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A5796,3,2021-08-30 12:00:00,2021-08-30 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5797,2,2021-08-30 13:00:00,2021-08-30 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5798,4,2021-08-30 14:00:00,2021-08-30 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5799,1,2021-08-30 15:00:00,2021-08-30 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5800,2,2021-08-30 16:00:00,2021-08-30 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A5801,3,2021-08-30 17:00:00,2021-08-30 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5802,2,2021-08-30 18:00:00,2021-08-30 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5803,4,2021-08-30 19:00:00,2021-08-30 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5804,1,2021-08-30 20:00:00,2021-08-30 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5805,2,2021-08-30 21:00:00,2021-08-30 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A5806,3,2021-08-30 22:00:00,2021-08-30 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5807,2,2021-08-30 23:00:00,2021-08-31 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5808,4,2021-08-31 00:00:00,2021-08-31 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5809,1,2021-08-31 01:00:00,2021-08-31 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5810,2,2021-08-31 02:00:00,2021-08-31 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A5811,3,2021-08-31 03:00:00,2021-08-31 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5812,2,2021-08-31 04:00:00,2021-08-31 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5813,4,2021-08-31 05:00:00,2021-08-31 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5814,1,2021-08-31 06:00:00,2021-08-31 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5815,2,2021-08-31 07:00:00,2021-08-31 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A5816,3,2021-08-31 08:00:00,2021-08-31 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5817,2,2021-08-31 09:00:00,2021-08-31 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5818,4,2021-08-31 10:00:00,2021-08-31 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5819,1,2021-08-31 11:00:00,2021-08-31 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5820,2,2021-08-31 12:00:00,2021-08-31 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A5821,3,2021-08-31 13:00:00,2021-08-31 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5822,2,2021-08-31 14:00:00,2021-08-31 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5823,4,2021-08-31 15:00:00,2021-08-31 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5824,1,2021-08-31 16:00:00,2021-08-31 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5825,2,2021-08-31 17:00:00,2021-08-31 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A5826,3,2021-08-31 18:00:00,2021-08-31 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5827,2,2021-08-31 19:00:00,2021-08-31 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5828,4,2021-08-31 20:00:00,2021-08-31 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5829,1,2021-08-31 21:00:00,2021-08-31 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5830,2,2021-08-31 22:00:00,2021-08-31 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A5831,3,2021-08-31 23:00:00,2021-09-01 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5832,2,2021-09-01 00:00:00,2021-09-01 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5833,4,2021-09-01 01:00:00,2021-09-01 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5834,1,2021-09-01 02:00:00,2021-09-01 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5835,2,2021-09-01 03:00:00,2021-09-01 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A5836,3,2021-09-01 04:00:00,2021-09-01 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5837,2,2021-09-01 05:00:00,2021-09-01 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5838,4,2021-09-01 06:00:00,2021-09-01 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5839,1,2021-09-01 07:00:00,2021-09-01 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5840,2,2021-09-01 08:00:00,2021-09-01 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A5841,3,2021-09-01 09:00:00,2021-09-01 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5842,2,2021-09-01 10:00:00,2021-09-01 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5843,4,2021-09-01 11:00:00,2021-09-01 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5844,1,2021-09-01 12:00:00,2021-09-01 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5845,2,2021-09-01 13:00:00,2021-09-01 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A5846,3,2021-09-01 14:00:00,2021-09-01 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5847,2,2021-09-01 15:00:00,2021-09-01 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5848,4,2021-09-01 16:00:00,2021-09-01 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5849,1,2021-09-01 17:00:00,2021-09-01 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5850,2,2021-09-01 18:00:00,2021-09-01 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A5851,3,2021-09-01 19:00:00,2021-09-01 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A5852,2,2021-09-01 20:00:00,2021-09-01 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A5853,4,2021-09-01 21:00:00,2021-09-01 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A5854,1,2021-09-01 22:00:00,2021-09-01 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A5855,2,2021-09-01 23:00:00,2021-09-02 00:00:00,New York,NY,70,Clear,10.0,50,5.0
